Lines for People After the Party,"And whenever they couldn’t speak they looked at each other.
How long should I look at the world before I go home?
It’s a moody life like Debussy on a weekend
and all the appointments and money and drinks they do go.
So with our beautiful coats we went back to that mess
and what happened? Someone found what they wanted
by night, by mistake. In the car it felt like summer
and we lived with no sun    . . .    just metals and leather.
A lot of   Mondays. A lot of you in the grass I go to and touch.
Oh and Los Angeles for its slow light. Rome for when it gets late.
You. Not you, but you who are reading   . . .
what won’t you ask for and want?
Of course I remember it differently because I was broke
and it feels like I’m broke still.
The cabs lined up but no one took him
where he wanted to go. Those months shared a face
and the face of a dog on a street was the only thing
that really saw you (for a long time).
Then I heard you were traveling, I heard you were somewhere,
I heard you were nowhere anyone looked for at all.
French stationery. Construction. Sent then deleted. Missed you
so sorry next time press yes to continue press now.
And I stood on Barrow then Greenwich then Allen
then all streets, every street, all the time, everyone.
There was a check you used just to drive out there.
There was a storm that brought a gold door in front of their shoes.
You know, it doesn’t get easier with the lights on.
It doesn’t get easier to watch the play with an end.
On the way out someone said, what a terrible way to portray life.
But about us. Hide all week then some place
we go empty the dark in. In the dark
with our vices and best shirts and history’s dress.
Then you could find me anytime. And then there’s right now.
Where wouldn’t we go to be no one and those people again?",Art and Science
Mistakes,"1

The subject will claim
that she has been taken
to the wrong place.

That the room
she is brought back to
is not the room she left.

That these comings and goings
are happening
to someone else,

are gathering momentum
controlled by a secret
mechanism.

That she needs to tell
someone.

               2

I walk out the door
to the stone bench

without meaning to
(without meaning it?),

each step
jarring my frame

as it would anyone’s",Art and Science
Prophesy,"I’m playing with the devil’s cock
it’s like a crayon
it’s like a fat burnt crayon
I’m writing a poem with it
I’m writing that down
all that rattling heat in this room
I’m using that
I’m using that tingling rattle
that light in the middle of the room
it’s my host
I’ve always been afraid of you
scared you’re god and something else
I’m afraid when you’re yellow
tawny
white it’s okay. Transparent cool
you don’t look like home
my belly is homeless
flopping over the waist of my jeans like an omelette
there better be something about feeling fat
what there really is is a lack of emptiness
I’m aiming for that empty feeling
going to get some of that
and then I’ll be back",Art and Science
Saul Bass Redesigns the First Man,"I want to make beautiful things, even if nobody cares.
To make, you first have
            to create materials. Re: man, we know
the rib removed. But, before — ?
            Forget ash to ash, dust
                        &c.

                        Stick a floating rib (i.e. thoracic
11–12, y’know — “Edenic”) in a glass
            of  water with the promise
                        it’ll grow
            roots like leek or fur

                        like chia. The joke’s Crusoe
            astride the bone or   Jim & Huck paddling
rustic as a ballpoint pen will go.
            — Nn-o.
                       (That’s not a plank
                                              in your peeper!) —

           It’s a hollow; cue: running

faucet, a Pabst-crack opening
                      into seraphic
           choir. (Risk Handel’s?
   A perfect major? root, third, & fifth?) With aesthetics,
                      like a bad comb-

                                            over, you don’t
           need a mirror to know what you are
   missing. Now that you have this
                                 thing, you’ve got to

   feed, roof, & rock-

                      a-bye baby. You’re the big boss, head honch-

    o, but watch out, foreman, Little Evie
                      & Adam were the first
organized union. (1-2-3-4    ...    don’t give us pain in labor!)

                      So what’ll you give him in return?

    Latin and genus?
                      Genius?
                                            . . .  Medicinal plants?

                      (I call this “Vladimir
                                 Nabo-cough,” man.)

Or do we let him take for him-
           self   by fount,
fin, & medium — language. Though from this,
                      we know
           creation is only

myth; destruction, narrative.",Art and Science
Stanza,"Because in medieval Italian it meant “room”
I tied the curtains at their elbows with
what could have been honor cords or worse
yet, a belt from the 60s, so hideous were the
tassels that were dancing a little tarantella
after I had propped the windows and the wind
had carried in the song the rubbing trees
were making, without any accompaniment,
mind you, from a tambourine, although the bells
of   the occasional sleigh played that part,
while I waited for the vixen and their shameless
yelping to follow the music and the cold
and the night inside where I sat half man,
half snow, to investigate my squeaking
pencil and the flapping of the bird-white page
I couldn’t seem to catch in those years when I
lugged around a frozen heart and was infatuated
with whiteness, since I had read somewhere it was
the absence of color, which could not be true
since I had once loved a pure white duck with
a white bill and feet and I had even torn its white
flesh with my teeth that were still then white,
which should have been all the proof anyone needed
to debunk our outdated theories of absence.",Art and Science
Together and by Ourselves,"I opened the window so I could hear people.
Last night we were together and by ourselves.
You. You look and look at Diver
for Crane by  Johns and want to say something.
In the water you are a child without eyes.
Yesterday there was nothing on the beach
and no one knows where it came from.
There’s a small animal lodged somewhere inside us.
There are minutes of peace.
Just the feel.   Just this once. Where does the past,
where should the period go?
What is under the earth followed them home.
The branch broke. It broke by itself. It did break, James.
We were there and on silent. We were delete, shift, command.
Slow — in black — on an orange street sign.
Missing everywhere and unwritten — suddenly — all at once.
Him. He misses a person and he is still living.
I haven’t missed you for long and you are so gone.
Then he stepped away from the poem midsentence    . . .
we must have been lonely people to say those things then.
But there are rooms for us now and sculptures to look at.
In the perfect field someone has left everything
including themselves. You. You should stay here.
It’s a brutal and beautiful autumn.
With his hands in the sand, on the earth, under time
he touched something else.
People are mostly what they can’t keep and keeps them.
And inside the circular cage of the Ferris wheel you saw the world.
In the steam, on the mirror: you wrote so so so    . . .
so if   you’re looking for answers you’re looking
at every water tower around here.
Why does the sea hold what it loves most below?
Fear. Hopeless money. All the news and the non-news.
How could anyone anywhere know us? What did we make?
And the leather of   your chair   . . .    it has me marked
so good luck forgetting. The world was a home.
It was cruel. It was true. It was not realistic.
Make sure you date and sign here then save all the soft things.
Because everyone wants to know when it was,
how it happened — say something about it.
How the night hail made imprints all over.
Our things. Our charming and singular things.",Art and Science
Visitors from Abroad,"1


Sometime after I had entered
that time of   life
people prefer to allude to in others
but not in themselves, in the middle of the night
the phone rang. It rang and rang
as though the world needed me,
though really it was the reverse.

I lay in bed, trying to analyze
the ring. It had
my mother’s persistence and my father’s
pained embarrassment.

When I picked it up, the line was dead.
Or was the phone working and the caller dead?
Or was it not the phone, but the door perhaps?

2


My mother and father stood in the cold
on the front steps. My mother stared at me,
a daughter, a fellow female.
You never think of us, she said.

We read your books when they reach heaven.
Hardly a mention of us anymore, hardly a mention of  your sister.
And they pointed to my dead sister, a complete stranger,
tightly wrapped in my mother’s arms.

But for us, she said, you wouldn’t exist.
And your sister — you have your sister’s soul.
After which they vanished, like Mormon missionaries.

3


The street was white again,
all the bushes covered with heavy snow
and the trees glittering, encased with ice.

I lay in the dark, waiting for the night to end.
It seemed the longest night I had ever known,
longer than the night I was born.

I write about you all the time, I said aloud.
Every time I say “I,” it refers to you.

4


Outside the street was silent.
The receiver lay on its side among the tangled sheets,
its peevish throbbing had ceased some hours before.

I left it as it was;
its long cord drifting under the furniture.

I watched the snow falling,
not so much obscuring things
as making them seem larger than they were.

Who would call in the middle of the night?
Trouble calls, despair calls.
Joy is sleeping like a baby.",Art and Science
Motown Philly Back Again,"We’re all pagans and shamans and clap your hands now we won’t stop the beat

We believe in divine healing and we hate to see that evening sun go down

We know when the sight of our women dressed in white each ritual night, is touching, hypnotizes

The animals blush and split for us as revival, as revealed to themselves

These are triumphant women.

Even Sister Fame hiding out in the alley turning tricks and singing verses from the undid scripture, is touching

Thank you jesus, thank you jesus, that you jesus, baby, is that you, she mutters up high between rocks and lace — his eagerness — it was all night long

Sometimes he’d interrupt a recording session to tell us about his early Motown days or expand on his views of   Heaven and Hell

One time he was saying how important it was to love one’s father.

Do you love yours? I asked him

Why don’t you tell him

Why don’t you tell your father, he said

I will if you do

You go first",Art and Science
Niggas in Raincoats Reprise,"Even alleged militants blame the vanishing of the summer sea ice on “Ghosts” (short version) by Albert Ayler. He disappeared while he was getting his sound together. No one knows what happened but the water high in increments like a crown around his cries and glass is a liquid and you have to forgive your parents for whatever it is and they have to forgive themselves

I would like to use this craft to fly with him

I feel that saddle the morning after and try — again — warm in the habit of our warning and yearning for more of  them until

         We finally need to see this reckoning

But when it’s time I’m not ready and when I’m ready it’s not time — that’s fate. And blind in the halo of so-what, so-what, we make it a future

I say, I don’t know who you are. I say, It don’t matter at this point, I do it all for you anyways (long run) — gorgeous photographs of industrial ruins so lush you want to lick them, be them, become a trend. Crushed under the debris, an instrument is so tender it breaks and mends in the same note. Becoming men is like that, degrading, uplifting, denial, lazily caving in Isis and ice until all of our guesses are obsolete we can’t see nobody who isn’t disappearing",Art and Science
Thirty Going,"on seventeen, I come from hearty straw.
My grandpa wore a gallon
hat. My grandma, like a shogun,
bun and shawl. For their honeymoon,
they went to the movies. No one
knows what they saw.

You arrive with licorice, cigarettes,
the documentary on Woody Allen.
Don’t feign a passion for his start

in tv, or his clarinets,
or Love and Death. Just skip to the Soon-
Yi part.",Art and Science
Lonely Deep Affection,"years of  practice for a soft
        landing in the slaughter
                we looked far off to
             a flag sewn into flesh
dear enemy come down the
     hill I have taken a title out
of  the love for you jumping
     down the clear shaft of  your eye
      you would not know how long I
      paused when writing this unless
             I said so in the poem
              half an hour staring
              at the pencil having
      written of  my enemy with
      love and fight to maintain
                            the ascension
                            voices from a
                            room no one exits
                            we pry genocide out
                            of  the museum but
                            meant to remove
                            the museum
                            from genocide",Art and Science
“Make It New”,"I find it helpful to imagine writing in a blizzard
             with every inscription

designed to prevent snow
             crystals from drifting in.

Avoid the hive mind. Go fly a kite,
raise a stained glass window in the sky.

It’s the opposite of making love to drudgery,
             what I do for a dying.

       Remove the bitter sediment
trapped in the brewer. It will be new

whether you make it new
or not. It will be full of neo-

shadows. Full of then — both past and next,
iridescent with suspense. Remember

             time is not the treasure revealer.
More a midge larva creeping

through a waterfall releasing
suction feet. The curiosity rover

       lands on Mars! New is a hooligan.
It breaks the reckoning frame and rests

in pieces. Let me collect its dna
from the tears on your desk.",Art and Science
Reading Starlight with One Eye like Creeley,"                              hearing all bells at
                              once instructs the final exhale
                              Camelot in thimble of  the gods
                              Marilyn Monroe’s ambulance
lost on the way to the palace of  temperament
a branch of government for the magical arts
                              punch wall of forest for
                              an oaken
                              desk
                              another dream we
                              needed agitating the
               sentence as it rows across a
               newly destroyed heart folding
               following tormenting one another
                              we were all once young and
                              beautiful squandering everything
                              it’s what we came here to do
                              cut off engines to the child
                              registering disposition of the
                              cat in the dark as the
                              size of the darkness",Art and Science
In the Low Countries,"They are building a ship
in a field
much bigger than I should have thought
sensible.
When it is finished
there will never be enough of them
to carry it to the sea
and already it is turning
rusty.",Art and Science
“My hat”,"My hat
was run over
by a trolley
yesterday.
This morning
my coat took a walk
to some place
far away.
This afternoon
my shoes
happened to get assassinated.
— I’m still here?
that’s just
i t.",Art and Science
Nocturne,"Where are you now,
my poems,
my sleepwalkers?
No mumbles tonight?
Where are you, thirst,
fever, humming tedium?
The sodium streetlights
burr outside my window,
steadfast, unreachable,
little astonishments
lighting the way uphill.
Where are you now,
when I need you most?
             It’s late. I’m old.
                         Come soon, you feral cats
                                      among the dahlias.",Art and Science
Poem,"I’m in the house.
It’s nice out: warm
sun on cold snow.
First day of   spring
or last of   winter.
My legs run down
the stairs and out
the door, my top
half   here typing",Art and Science
Rilke Rereading Hölderlin,"Footnotes to the tower. For “He spends the summer
There, in a state of violent agitation,”
Read: “It’s there, in his agitation’s most violent
State that Hölderlin suspends the summer” —
Like a yellow pear above the untroubled water.

For the lost, disheveled decades of derangement,
Translate I was struck by Apollo as you
Must change your life. For sonnets that sing their own
Spontaneous, Orphic necessity to praise,
Think naked as a lightning rod he waited.

For necessity insert Anangke. But for
Anangke, “Lord, just one more summer, please.”
For summer, the lyre. Hölderlin in his tower.
Until autumn, when the leaves start falling. Whoever
Has nowhere to go will never get home now.",Art and Science
Uppity,"Roads around mountains
cause we can’t drive
through

That’s Poetry
to Me.",Art and Science
Nothing,"My mother is scared of the world.
She left my father after forty years.
She was like, Happy anniversary, goodbye;

I respect that.
The moon tonight is dazzling, is full
of   itself  but not quite full.

A man should not love the moon, said Milosz.
Not exactly. He translated himself
into saying it. A man should not love translation;

there’s so much I can’t know. An hour ago,
marking time with someone I would like to like,
we passed some trees and there were crickets

(crickets!) chirping right off  Divisadero.
I touched his hand, and for a cold moment
I was like a child again,

nothing more, nothing less.",Art and Science
Proprietary,"In a precisely lighted room, the CFO speaks
of  start-to-start dependencies.
Says let me loop back with you.

Says please cascade as appropriate.
It’s that time of morning, so we all can smell
the doughnut factory. If scent were white

noise, doughnuts would be that scent.
The factory won’t sell at any price.
The building next to it burns the animals

we experiment on. I have worked
on a few preclinical reports in my time.
The rhesus monkeys become

so desperate that they attempt suicide,
over and over again. I am legally obligated
to spare you the particulars.

How could things be any different?
Here many choice molecules have been born.
Here. This pill will dissolve like sugar.

Your last five months will be good ones.",Art and Science
Reading Primo Levi Off Columbus Circle,"Re-reading him in Bouchon
past noon, it is mobbed midtown,
like an ant farm seen through painkillers.
God, what a bust it’s all been,

capitalism, communism, feminism,
this lust to liberate.
Che should have stayed in medicine.
The girls here admit they can’t wait

to marry and get to the alimony,
before they hit thirty. The men,
heads skinned like Lager inmates,
know only the revolutions

in diets and spinning classes.
Still, one table away,
these two, with gnarled empretzled hands,
seem unhappy in the old way.",Art and Science
That’s Incredible!,"I will pull an airplane with my teeth
and I will pull an airplane with my hair.
I write about cats. Cats, when you read this,
write about me. Be the change you want to see.

I’ve legally changed my name to Whites Only.
Changed it back, I should say.
DO NOT  TRY THIS AT HOME made me
the man I am today.

That, and the University of  Phoenix.
Old man, take a look at my life.
Charles Simic, in the gloaming, with a roach,
take a look at my life. I’m a lot like you.

A man stands up and says I will catch
a bullet in my teeth! That’s incredible!
He eats a sword, hilt first, and spits
up a million people persons.

A dolphin pulls an airplane with its blowhole
and keeps the black box for itself.
Bottleneck dolphins don’t even have bones,
yet here we are, giving them medals ...

This is my ass. And that is a hole
in ground zero. I know which is which.
It’s the one with the smoke pouring out.
This is my handle; this is my spout.",Art and Science
A Woman Without A Country,"As dawn breaks he enters
A room with the odor of acid.
He lays the copper plate on the table.
And reaches for the shaft of the burin.
Dublin wakes to horses and rain.
Street hawkers call.
All the news is famine and famine.
The flat graver, the round graver,
The angle tint tool wait for him.
He bends to his work and begins.
He starts with the head, cutting in
To the line of the cheek, finding
The slope of the skull, incising
The shape of a face that becomes
A foundry of shadows, rendering —
With a deeper cut into copper —
The whole woman as a skeleton,
The rags of  her skirt, her wrist
In a bony line forever
                                        severing
Her body from its native air until
She is ready for the page,
For the street vendor, for
A new inventory which now
To loss and to laissez-faire adds
The odor of acid and the little,
Pitiless tragedy of  being imagined.
He puts his tools away,
One by one; lays them out carefully
On the deal table, his work done.",Art and Science
Hoffnung,"He fancies his chances are good with her,
unaware that in the years since the war

she has come to prefer women whose cunts
taste like mustard. To pin one’s hopes on

a bark-colored moth, its wings crinkled
like crepe paper, a moth affixed high

on the kitchen wall, frozen for days where
it will likely die in noble clinging mode

just under the cobwebby heating vent,
is to confirm your need for more friends

and a greater daily quota of sunlight.
To raise C.’s hopes that T. can stop

drinking and then to liken those
hopes to fields of undulating grain,

alfalfa perhaps, is to wish C. hip deep
in acres of unscythed denial. The blind

typist hopes she’ll be hired tonight without
her disability becoming an issue. L. said he felt

hope’s rhizomes race throughout his body,
radiating in all directions, like some incipient

disease he’d been fighting since childhood.
Hope, he said, it’s as insidious as bitterness.

If mother earth only knew how much we
loved one another she would creak, shudder,

and split like a macheted melon, releasing
the fiery ball of molten hope at her core.",Art and Science
Judo,"I.e., the kind of   verse
That doesn’t try to force
People to their knees
(Seeing as it sees
To people’s being thrown
By forces of   their own).",Art and Science
Loop,"Curled up in bed,
I’m young
in the old way.
 
               •
 
One
continuous stroke

without lifting
the pen

as if

“stem, tendril,
stem tendril”

were the words
of a commandment.
 
               •
 
My next
elliptical loops

read “Praise.”

Word

deciphered

at a snail’s
pace.",Art and Science
Sonnet,"you have lipstick on your collar I say
to my father the priest that’s just the Blood
of   Christ my son he replies by and by
(the milky thigh of   Mary in my mind)
William Blake’s eyes aligning in the snow
a statue outside London simply called
“The Heretic” where birds sit and shit and
live out their days in unconscious praise
of that third space between language and the
mute object as sunlight pours through
the stained glass at the Lincoln Park Zoo
where I saw the lions pacing and you
told me to always remember that the cage
is for the protection of   the captor",Art and Science
Why I Never Applied Myself to Pool,"Not that I lacked an eye entirely,
But give me an oblique enough kiss
To visualize, and my eye said “See ya later.”
A little practice might have sharpened it,
But what was needed here was not as much
A sharper as a higher order eye,
A whole other orb altogether.",Art and Science
Will,"In English
we place a noun
meaning fixed purpose
before our verbs
to create the future
tense.


Here, in the private life
my team invents,
I’m in a floodlit kitchen
like the set
of an old-time ad
for Tide

and I am chopping
something.


Isn’t this the past
perfect?
Should I feel nostalgic?

This corn is highly
leveraged

and I’m wearing
a pink slip.",Art and Science
Monstrance Man,"As a boy he had trouble speaking,
past three before a real word preened
from his lips. And for the longest time,
malaprops haunted him. His older sister
did what she could to train the bitten seal
of   his brain to twirl the red ball
on the nose of eloquence, and his grandmother
tired of   insisting he utter the names
of   toys or foods — for every desire
was coded — and gave him whatever
he grunted and pointed to.
O, the man then a boy
thought, when I tower among them
I should invent my own speech
and leave others empty and afraid
that they did not know it, could not ask
or plead their case in the one tongue
that mattered. I shall have them
look upon the simplest things,
the man then a boy thought,
and fill up with stolen awe,
and point with their faces,
their pupils wide as blackened coins,
and hope with all the revenue
shattered heart-glass can muster
that someone had grasped
their need as need and not
as the monstrous coupling
of   sounds in a trance of whims.
Then, the grind of   his teeth
vowed, then the plazas of my city
will fill with my name,
and their blood will matter
as little to them as to me.",Art and Science
Temple You,"What is mysterious about loss,
flush of arm pulled from a wilted sleeve,

summer’s urine-tang in autumn leaves?
Let   John Keats light another fag.

Or Brontë refuse the doctor
on her black sateen settee.

For whatever part of   you
may be taken away, you said,

is the scar I will visit first
with my mouth, each time,

as gold visits the thieved till,
sun the obliterated sill,

saying praise you for leaving
me this you, this living still.",Art and Science
End Grain,"is an opening, is all
we can see

of  the long
strands that make

the pathways for
rays, bisecting

annular rings,
the most

vulnerable door
of  what makes

the holiest of
things.",Art and Science
The Gargantuan Muffin Beauty Contest,"We were at the Edison Hotel on West 47th Street
for the annual muffin beauty contest —
I can’t tell you how pumped up we were.
Times Square was having another psychotic judder.
The bellhop was all thumbs up: Sir, have a nice day
and get one gratis. All those avenues of doors
and the Hispanic chambermaid who couldn’t speak English.
Spider-Man was doing all that Spider-Man shit
just to get a bird’s eye view. Donna Summer
was almost dead and we were barely into spring.
I want to dance to “Love to Love You Baby,” I want to groan.
I’ve never seen so many high-quality muffins.
If  I wasn’t a religious man, and maybe I wasn’t
I would have said the muffins were walking on water:
I’ve never felt so half-and-half. Have you read the Bible?
The bellhop said: You ain’t seen muffin yet.
They were drifting in from Queens, Brooklyn, Harlem,
The Bronx, Manhattan muffins too and that weird
cute coke-faced muffin who’d taken the subway
from Coney Island. If only I were a betting man,
but hey I am a betting man, it’s Coney Island every time.
Lou Reed isn’t getting any younger. Zappa said,
Girl you thought he was a man but he was a muffin,
he hung around till you found he didn’t know nuthin’.
In the lobby Nina Simone was singing, I Loves You Muffin
and in the restroom they piped in “Mack the Knife”:
Hey Suky Tawdry, Jenny Diver, Polly Peachum
and old Miss Lulu Brown. Muffin The Romance
was the biggest show in town. We were hurtling back
to the 1970s and sometimes the 1970s are almost
as good as the 1930s. I want my muffins to be ahistorical:
shit just to say ahistorical makes me joyful.
I saw Leonard Cohen crooning with a couple
of octogenarian muffins and I’m telling you now
the lobby was pleasantly disturbing. You may find
yourself   behind the wheel of a large automobile.
You may find yourself  in another part of  the world.
You may find yourself  at the gargantuan muffin beauty contest
and you may ask yourself, Well, how did I get here?
Times Square was having another psychotic judder.
Love is in the air, it’s in the whisper of the trees.
This is not America, this is the cover version:
sun, sex, sin, divine intervention, death and destruction,
welcome to The Sodom and Gomorrah Show.
All those white muffins trying to be black muffins!
Give us our daily muffin, save us from temptation.
Jimmy Buffett was singing, Why don’t we get drunk
and screw? In Times Square the most beautiful muffins
in the world were hanging on a thousand screens.
Where are my singing Tibetan balls? Am I dead?",Art and Science
I Don’t Buy It,"I don’t buy it, says

the scientist.

Replies the frail

and faithful heart,

it’s not for sale.",Art and Science
Letter to a Lost Friend,"There must be a Russian word to describe what has happened
              between us, like ostyt, which can be used
for a cup of  tea that is too hot, but after you walk to the next room,
              and return, it is too cool; or perekhotet,
which is to want something so much over months
              and even years that when you get it, you have lost
the desire. Pushkin said, when he saw his portrait by Kiprensky,
              “It is like looking into a mirror, but one that flatters me.”
What is the word for someone who looks into her friend’s face
              and sees once smooth skin gone like a train that has left
the station in Petersburg with its wide avenues and nights
              at the Stray Dog Cafe, sex with the wrong men,
who looked so right by candlelight, when everyone was young
              and smoked hand-rolled cigarettes, painted or wrote
all night but nothing good, drank too much vodka, and woke
              in the painful daylight with skin like fresh cream, books
everywhere, Lorca on Gogol, Tolstoy under Madame de Sévigné,
              so that now, on a train in the taiga of  Siberia,
I see what she sees — all my books alphabetized and on shelves,
              feet misshapen, hands ribbed with raised veins,
neck crumpled like last week’s newspaper, while her friends
              are young, their skin pimply and eyes bright as puppies’,
and who can blame her, for how lucky we are to be loved
              for even a moment, though I can’t help but feel like Pushkin,
a rough ball of  lead lodged in his gut, looking at his books
              and saying, “Goodbye, my dear friends,” as those volumes
close and turn back into oblong blocks, dust clouding
              the gold leaf that once shimmered on their spines.",Art and Science
Nocturne,"Last night in bed
I mouthed a prayer
of my own composition.

It sounded offhand, it was carelessly
addressed, it twisted my meaning
entirely, it left an ache,
I didn’t know what I was doing.

So I took down my yellowed copy
of French With Pictures
by the late literary critic I.A. Richards
and I put my petition
into soft French words.

I.A. Richards believed that irony
was the language of redemption.
He wrote and lectured famously on this,
but his masterpiece was French With Pictures.
“The chapeau is on the table.”
“The man with the beard stands before the window.”
“She comes from a village by the sea.”

There is no improving the old traditions.
They are already mortal, partial, and wrong.
The woman at the table by the window
puts her head into her hands.
“Into your hands,” she said.",Art and Science
"Not for You, Not for the World","Because a little reprieve, a little hope (even for those whom I love)
would exculpate the world of  its actions, I hold to logic steadfast.
Belief, without knowledge, dislodges perception of all the empirical world
— (even for you, mom and dad). Know that if, for you, on some filthy lie
I could wish for the mind’s persistence after death, I would say no.",Art and Science
Ode to the Belt Sander & This Cocobolo Sapwood,"The belt kicks on with a whir & the whir
licks the end grain of the offcut with a hint

of  hesitation. A small wind of ochre dust
sweeps off the belt before the belt comes back

to where it was. The whole room swells
with the scent of cinnamon & desire.

How imprecise the smell of desire.

The wood takes on a sheen, a gloss
the grain can live behind without worry

of  being forgotten. A single knot blinks
out of the small block and becomes

the eye of a hummingbird, its beak
bending around the edge of the wood,

its small song captured in the annular rings.
To think, this block was tossed in

with the scraps. That the bird
could have been lost. Or burned.",Art and Science
Blanche Bruce Does the Modernism,"let us go then let us go then I said
and the band was I lone every which

way way my spit slicked the sax’s brass chitlins. I said
    such wet would

mud dust and soil red rock. I said
doors to some room blown out the out

blown in. let us go then let us go then. I said
   check the spit’s phlegm

tenements. I said
its slow typhoon syrup. it blooms the axe up and

loams gypsum I said
   earths marblebaster. let us go then let us go then I

said.
preference of red or white I said

my spit. where I was was where to

be when I was there and what I made was it since it was where it was
wasn’t it I said.
    but the body mustn’t be there I said.

but the shapes are

there I said
here’s what we’ll do. let us go then let us go then wailing

and whaling till one was off the chain I said
fuck it. keeping time in a

gorilla suit for the mud to come on uh i uh ii uh iii    ...    uh cxvii and
took it to the bridge to throw down wet
  wet

    wet I said.

mold on that alabarble a salad

a crop gainin on yuh in a gorilla suit I said.
gaining on you I said

I’ll take

my time and yours and the bandstand gardened out let us go then let
us go then and then we
      we

      we",Mythology and Folklore
Bunch of Stuff,"To all events I squirted you
knowing this not to be this came to pass
when we were out and it looked good.
Why wouldn’t you want a fresh piece
of outlook to stand in down the years?
See, your house, a former human energy construction,
crashed with us for a few days in May
and sure enough, the polar inscape
brought about some easier poems,
which I guessed was a good thing. At least
some of us were relaxed, Steamboat Bill included.

He didn’t drink nothing.
It was one thing
to be ready for their challenge, quite another to accept it.
And if I had a piece of advice for you, this is it:
Poke fun at balm, then suffer lethargy
to irradiate its shallow flood in the new packaging
our enemies processed. They should know.

The Gold Dust Twins never stopped supplicating Hoosiers
to limn the trail. There’s no Shakespeare.
Through the window, Casanova.
Couldn’t get to sleep in the dumb incident
of those days, crimping the frozen feet of Lincoln.",Mythology and Folklore
By Guess and by Gosh,"O awaken with me
the inquiring goodbyes.
Ooh what a messy business
a tangle and a muddle
(and made it seem quite interesting).

He ticks them off:
leisure top,
a different ride home,
whispering, in a way,
whispered whiskers,
so many of the things you have to share.

But I was getting on,
and that’s what you don’t need.
I’m certainly sorry about scaring your king,
if indeed that’s what happened to him.
You get Peanuts and War and Peace,
some in rags, some in jags, some in
velvet gown. They want
the other side of the printing plant.

There were concerns.
Say hi to jock itch, leadership principles,
urinary incompetence.
Take that, perfect pitch.
And say a word for the president,
for the scholar magazines, papers, a streaming.
Then you are interested in poetry.",Mythology and Folklore
CAMH (On Sight),,Mythology and Folklore
Dandelions (II),"He drew
these dandelions
during one
of the days
when the only

solace
was derived
from the labor
of getting
the white stems

and blurry seed heads
just right. “Nobody there,”
the new disease
announced,
with black-tie gloom,

“nobody there,”
after he’d succumbed.
Sometimes,
sleeping soundly
is almost

unbearable.
Please take
care of me,
he asked,
as they put

his crayons
with his wallet
in a box
by the stove.
In the distance,

beyond the tulips,
an insect chorus
droned:
we beat you up;
we beat you up.",Mythology and Folklore
Governor’s Place,"The great house birch with its girth he never quite
could get his arms around, long felled, at last
only its bark like a larva’s husk in grass
leaning neck-high, hollow below mansards.

He does not live in the peeling mansion, but
a more-than-ample keeper’s cottage beyond
rolled lawns and relics of Victorian elms
where he muses in his study alcove. Touches
the ancient coins, silver or bronze, their gleam
on the baize-topped writing table — proud Athena
helmeted; her owl agog beneath. Eternity
glimpsed in the boy ruler Gordian’s profile,
copper green.
                          Trees on guard in browed
dignity now the seething barrack of bees.
Nearby a maple twisted by wind for decades
spirals, a stair winding above the cone
of shade. In his covert the son, reading Herodotus,
Suetonius — staggering run of drachmas,
staters, tetradrachms, glinting in rows.",Mythology and Folklore
Little Song,"Both guitars run trebly. One noodles
Over a groove. The other slushes chords.
Then they switch. It’s quite an earnest affair.
They close my eyes. I close their eyes. A horn
Blares its inner air to brass. A girl shakes
Her ass. Some dude does the same. The music’s
Gone moot. Who doesn’t love it when the bass
Doesn’t hide? When you can feel the trumpet peel
Old oil and spit from deep down the empty
Pit of a note or none or few? So don’t
Give up on it yet: the scenario.
You know that it’s just as tired of you
As you are of it. Still, there’s much more to it
Than that. It does not not get you quite wrong.",Mythology and Folklore
Modest Proposals,"A longish poem about wallpaper.
A short lyric about discouragement in white.
A medium-length thesis of uncertain importance.
Another sonnet, about scholarship.
A couplet of olives.

A long narrative about the exaggeration of your absence.
Several quatrains about candle stubs.
That old sestina on Isaiah.
Palindromes about Scots presbyters of the 18th century.
Some rock lyrics from Benares.

A nature poem about committees.
Seven heroic couplets about Art Murphy.
Several more heroic couplets on Murphy’s Law.
A ballad about studying Latin in Latium.
A masque for Mercedes and her Benz.",Mythology and Folklore
"Studies of an Ox’s Heart, c. 1511–13","After Leonardo da Vinci
1


The long incision. The incipient voyage from aortic arch to thoracic inlet. Small-particled is the corpuscled city. (Bustling opuscula.) A city of animal electricity. A lowing cycling mass. Calm the cowed heart. Still the browbeating heart. Cool the controversial hearthstone. Let the blade intervene where the divine intersects bovinity.



2


Pour wax into the gate of an ox’s heart. Close the small doors of the heart via a template of hardened wax, a temple of vital gases, water with grass seed suspension, glass blown through a cast of calcined gypsum, plaster of Santo Spirito. Spiritous dissection, blood-sooty vapors, the dense dance of the Renaissance counts down a Galenic pulse. Musculo vivicare. Transit the venous. Bypass the arterial. Underscore the two-part cantus firmus in heat and motion.



(The fixed heart burns slow, spurns fervor.)",Mythology and Folklore
That Loud-Assed Colored Silence: Modernity #2,,Mythology and Folklore
"Cats, Now and Forever","An arty feline couple parodies bourgeois gender roles
and literary values before the days of  YouTube.",Mythology and Folklore
Friendly Stripes,"are all that’s left
of Gray’s Papaya
on 8th St.",Mythology and Folklore
